title,label
不是龍巖就是萬安？,1
疑惑中的疑惑🤔,1
這是怎麼放上去的,1
二手包包,1
好想換手機rrr,1
台灣逛街好地方,1
發現簡單讓\尿道炎\痊癒的方法,1
蝦皮員工福利 不專業分享,1
問化妝vs素顏是不是有點引戰,1
全家大當機,1
中國有管控言論，怎麼還會有對台灣的暴論？,1
說好的取精室累？（一）,1
都在那邊說人家整的，結果還不是看爽爽,1
該怎麼提振上班的精神？,1
三重溪尾街高速公路下 柚子阿嬤,1
啦啦隊女孩現在發展最好的應該就是泱泱吧,1
Dacrd留言被吃掉,1
有台科學餐不錯了吧,1
Telegram檔案解壓縮,1
只是想知道問題的答案,1
信心的維持,1
被警察撞都很衰？,1
林智堅的故鄉，怎麼可以這麼熱鬧？,1
笑死,1
還有人記得國道收費站嗎？,1
9/4 吾聊25Y嘉義單親媽媽,1
今天我們從這篇就能看出台灣教育的問題。,1
被越南人追,1
台灣人的成長痛就是每年固定跟小時候喜歡的藝人告別,1
為什麼酸民要批評整型啊,1
在台灣19.1算正常嗎？,1
請問 桃園中壢有什麼好玩的夜生活嗎？,1
ig非營利帳號經營疑問,1
全聯真的很可悲,1
婊子,1
女生在健身房拍影片,1
嘉南羊乳出新口味「燕麥堅果」！好奇心得~,1
請問解隔的時間到底..？,1
為何家裡沒有免治馬桶是沒文化啊,1
一秒想起的歌曲,1
一起逛西門町,1
詐騙網站冒充郵局！,1
一秒想起的歌曲,1
好奇大家的手機桌面(有圖),1
快篩過期了嗎,1
新竹市市區公廁免治馬桶現況,1
求蝦皮分辨！！！,1
理組男生會歧視畫師、動畫師嗎？,1
中國人都是狗 中國人都是狗,1
這是不是新式柬埔寨詐騙手法？,1
Ptt 是不是剩一堆發臭的老人阿,1
芭比Q了嗎 60頁的子報告抄29頁,1
聽說韓國的中秋節放4天？,1
女生在什麼情況下會想搭訕同性？,1
千萬不要在永豐銀行留公司電話,1
男生都喜歡騷的女生嗎？,1
Line主題詢問,1
剛剛發現扁桃腺結石，請問一下有人有推薦的耳鼻喉科嗎(用吸的方式將結石吸出)(在台北的)?,1
全家都中了，剩我沒中,1
板橋砲房,1
中獎獎品沒收到,1
有人缺工作嗎（急徵！）,1
發現自己屬於蠢的那一類人……,1
阿中人家明明是大老虎，幹嘛裝小白兔呢？反正都淋濕了，幹嘛帶傘？台灣人真的不要太不滿,1
真的很容易被騙,1
如何幫媽媽分擔家事,1
熟識的人最危險,1
破碎的家庭旅遊（兒子跟媽媽說話態度對嗎）,1
連2天夢到同樣親戚,1
男生看到偷拍是不是比較不會跟被害者講？,1
連支那人都不想當支那人了，滯台支那人呢？,1
這是安9✨,1
男友對月經好像很不懂,1
請問有人可以幫忙驗證微信嗎,1
轉移資料可到通訊行嗎,1
免治馬桶的疑問,1
再次確診,1
每次這樣因為髮型被問覺得很煩，已經開始覺得累了！,1
大人長不大?,1
突然想找某一集尋奇,1
#分享 Netflix詐騙email,1
討論第四季全明星運動會第七集遞補爭議,1
不買房等接手家裡的房子比較好吧,1
假像愚弄很多人,1
奎丁vs妄娜,1
妄娜vs奎丁,1
我說錯什麼話了嗎,1
請問一下,1
心理狀態該不該就醫,1
不知道是不是自己做人失敗,1
抽菸這件事,1
關於自己的科系,1
年齡差距大的弟弟妹妹的好處,1
上班小偷,1
被劈腿後怎麼走出來,1
虐狗人強勢回歸,1
台大畢業很厲害嗎?,1
來台北第一件事⋯,1
跟父母做切割的背後辛酸故事分享文,1
媽媽被同事霸凌，不知道可以怎麼幫她,1
人生真的好不公平,1
關於instagram「退追」,1
我真的很想妳,1
我快撐不住了,1
北市松山驚爆隨機性侵　夜歸女遭20多歲男當街壓地淫辱,1
憑什麼刪掉昨日「陳時中的這影片也太噁心.」的貼文啊,1
一整個暑假,1
女友說的結婚條件,1
容易緊張焦慮🥲,1
不要只會怪罪人生,1
休學兩年復學的第一天,1
好朋友爽約又約了別人,1
拜託婚前一定要同居,1
心累,1
這樣是中HIV了嗎⋯⋯好害怕好無助唷😢,1
現在才發現的事……,1
真的好不想開學喔,1
定期想刪除通訊APP是不是一種病,1
我的夢想破滅了,1
當年大一剛離家的痛,1
求北部伴手禮推薦,1
機車想買行車記錄器真的不要裝hp,1
奉勸各位情侶不要去對方家住,1
怎麼還有臉活下去,1
0+7自主防疫 還可以去迎新嗎？,1
擺正心態,1
家中浴室最多幾個人共用？,1
把我車弄倒的人請來聯繫我！！,1
外貌找工作的重要性，別因外貌亂看人不起,1
這世界很好 但卻沒有我的位置,1
麻將東錢,1
炫富？仇富？,1
確診外出已是常態了嗎,1
不論男女，都有不被理解的痛苦,1
偷起來,1
女生有才華，但長得不好看，還會有男生喜歡嗎？,1
媽媽很愛干涉,1
主管要求在部門群組標示請假假別,1
聯成電腦（文長請耐心開完）,1
被男友說是班上第二漂亮的請問女生們會有什麼感覺,1
吸引力法則,1
人長大了煩惱真的很多,1
在座各位都是北欺,1
招募！！喜歡聊天的你,1
雖然懷孕了,1
憑什麼刪掉昨日「陳時中的這影片也太噁心.」的貼文啊,1
請長假的理由,1
傳說對決是害人的遊戲,1
我的卡通人生 Part V (最終篇),1
台灣的法官不要再恐龍下去了,1
你在朋友心中的地位已被取代,1
台灣警察很噁心,1
家人會沒經我同意亂動用我的東西,1
朋友被綠了,1
活著好累,1
心情,1
北市松山驚爆隨機性侵　夜歸女遭20多歲男當街壓地淫辱,1
變得有點憤世嫉俗,1
撒了一點謊,1
活著好累,1
殺手網站,1
練笑真的有用嗎？,1
或許,1
法律問題,1
被嗆胖啊可能我就玻璃心吧,1
薪水小偷,1
矛盾心態的自己,1
真的想放棄人生了 好想找包養 怎麼辦,1
過時的流行用語,1
奇怪的mail,1
父母要看薪資單,1
怕看了精神科會影響當兵,1
活著好累,1
才發現我的朋友真的很敏感,1
對不起父母的栽培，我累了,1
幫忙引薦工作是應該的？,1
科技輪班VS警察輪班,1
男生請進,1
沒有想做的事情,1
莫名其妙,1
吳克群好帥哦！,1
新的一天～,1
怕貓咪被丟出去,1
該怎麼做才能讓我弟變得更好,1
好哦～有夠搞笑,1
刺了一個好美的刺青,1
有咪有想聊聊天的一起來這鴨🙋🏼‍♀️🥹🥹,1
該怎麼跟家人坦白有心理疾病,1
生活充滿著什麼才好呢,1
發現紅茶加牛奶很好喝,1
女森請進,1
可以求求有人可以幫幫我嗎,1
交朋友的有趣,1
家裡一直要錢繳保費,1
我快撐不住了,1
第一次遇到這樣的人,1
又撐過了一天,1
求助！！lucy's項鍊的價位🫠,1
「我愛你」,1
陳時中也太活潑了吧！！😂,1
冰箱面板凹陷怎麼辦🥲,1
該怎麼辦呢,1
統聯客運自由選坐,1
#344-340,1
很久沒見也不會想見,1
跟你斷交是最棒的決定,1
Ig貼文沒有生活照，會有人想追蹤嗎？,1
如何讓自己活潑外向會聊天,1
fat,1
出國留學的心情,1
才剛開學就想休學了,1
管好你們家的移動式神主牌,1
因為相愛所以選擇放手。,1
那年，我祈求神交換她的人生-1,1
多久都願意等,1
分手後男生會想起前任嗎,1
最近跟曖昧對象失聯了,1
大家身邊的已婚夫妻們離婚的比例如何呢？,1
你不說我還真沒發現,1
老公和其他女人聊天,1
喜歡的女生有男朋友可是快分了,1
交友軟體百分百擇偶秘笈,1
忘不掉的'她',1
分手怎麼調整心態,1
2022.09.05,1
遠距離戀愛請教,1
奶奶的第二春,1
女生朋友一直被矮男們告白很崩潰可以給點建議嗎,1
在感情路上，總覺得越來越難走了,1
#分享 各種交友軟體使用心得,1
拜託你們別讓高餐這麼臭,1
互相喜歡好難啊,1
失戀這件小事,1
我們這一夜,1
分手 情緒問題,1
該再傳訊嗎,1
和男友的金錢問題,1
我會好好的,1
在車上發現汽旅優惠券,1
我以為我不會暈的，但我好像暈船了,1
我分手了,1
想結束單身但又沒想法,1
20句感情語錄，讓兩人走得長久又甜蜜,1
如何約女生不被當成惡男或怪人？,1
尋找 中山醫 Soul Sister,1
劃不清關係的男友前任,1
現任的前任一直關注我,1
這樣算噁男嗎,1
在男友面前放屁覺得好丟臉,1
矮的男生為何喜歡抱怨，看我被朋友糟蹋的經驗就知道了,1
如果少了妳怎麼說幸福,1
會想起前男友,1
該讓男友停止玩weplay嗎？,1
另一半一起回家過節很怪嗎,1
不是曖昧對象卻拉我的手去抱他,1
前男友的朋友,1
男人做愛後的心理變化？,1
雙子座討論群,1
女友跟她前任一起上班,1
單純抒發，人生好難,1
男生找女友會很難嗎,1
消失的婊子狗狗文,1
分手報數,1
女生在職場就不能嘰嘰歪歪,1
自從男友看了抖音…,1
從來沒這麼暈過,1
那年，我祈求神交換她的人生-2,1
會選擇再給一次機會嗎？,1
該怎麼開口要回男友借的錢？,1
這樣算精神出軌嗎...？,1
請各位進來幫我解惑,1
會答應復合嗎,1
跟大家分享自己有趣的感情觀,1
我該注意什麼？,1
感情合八字？,1
喜歡一個人可以到什麼程度,1
有沒有被劈腿的受害者群組,1
被不熟的人求婚,1
需要你的意見,1
無法理解男友Line設密碼,1
跟另一半吵架對方都是怎麼處理？,1
針眼人生,1
男生第一次開車載人…？,1
在男友家被男友哥哥吃掉之後續,1
一段感情…大家都花多久時間療傷呢,1
真的有必要打無痛嗎？,1
一年一個月又25天,1
說的容易，做的難,1
如題哪來的,1
我該繼續當朋友嗎,1
#求助 關於前任媽的迅速變臉,1
女生看A片都這樣想嗎⋯,1
愛,1
我真的很摳門嗎…？,1
如何選擇,1
傲嬌處女男 我有希望嗎😣,1
牡羊男追求後,1
直男是不是沒神經,1
母胎單身,1
因為跟室友太好 所以分手,1
糾纏不清的前任,1
（男孩請進）男生什麼時候會想要娶女朋友？,1
男生酒後話題,1
遠距離如何讓對方感覺到陪伴,1
男友突然開始飲食控制,1
致天下 所有痴男怨女,1
交友軟體百分百擇偶秘笈,1
交友軟體網友生日,1
cea622承認吧！,1
明知道不可能，可是還是想挽回,1
跟對方興趣不相同，另一半都會配合嗎,1
給異性朋友載會抱對方嗎？？,1
前女友🍵來找曖昧對象,1
男友,1
有綠帽癖是不是很難找對象？,1
消防的男性朋友,1
被告白之後開始在意對方,1
其他男生會幫好兄弟劈腿打掩護嗎？,1
對不起你其實從來都不是我的理想型,1
話都是說出來安慰自己的,1
偶爾發文,1
今天被告白，但,1
男友在遊戲徵CP,1
獅子男&處女女組合是不是特別轟轟烈烈,1
喜歡的女生有男朋友可是快分了,1
「抄仁」現身？民進黨團指控林耕仁論文「6成涉抄」騙學位,1
對於時鐘的宣傳片大家會不舒服嗎,1
line更新之後主題不見了,1
和吉他學生們的日常 #1,1
自由時報9/5的台北市長民調合理嗎？,1
林智堅的故鄉，怎麼可以這麼熱鬧？,1
不是龍巖就是萬安？,1
確診,1
罵阿堂刷負評的人是窮到吃不起還是眼紅別人賺得多？,1
#問 宜蘭天氣,1
我爸被誤認為sugar daddy,1
驚蟄到底怎麼唸?,1
快一年過去了 高端是不是被遺忘了,1
撿到學生證 (輔大),1
Ptt 是不是剩一堆發臭的老人阿,1
外場同事：我可以說不要嗎：）,1
Dear上班途中遇到的陌生人,1
不是所有的魚都生活在同一片海裡。,1
自私錯了嗎？,1
在宿舍修毛毛,1
高雄醫學大學有這個人嗎,1
欸我吃到黴菌了,1
開車80分鐘，有辦法從台南到台北？,1
邵庭踢爆「台灣動保水很深」　不忍揭假公益真相：心裡掙扎多年,1
為社會治安消失的青春,1
這是安9✨,1
阿中人家明明是大老虎，幹嘛裝小白兔呢？反正都淋濕了，幹嘛帶傘？台灣人真的不要太不滿,1
中國人都是狗 中國人都是狗,1
理組男生會歧視畫師、動畫師嗎？,1
在台灣19.1算正常嗎？,1
全家大當機,1
搭保時捷上學 北一女妹開車門擊落騎士,1
約會行程推薦，台灣的女生太挑剔？,1
這種口罩鋼印是哪個牌子的,1
撩妹必學的料理,1
大學經歷一片空白 履歷都打不出來,1
公車上打傳說的國中生,1
確診手機定位,1
請幫我想個綽號,1
大家睡覺還會開冷氣嗎,1
不追蹤IG但一直來看限時是什麼心態？,1
推薦那些你覺得應該上榜的創作者,1
#找 猴子聽不懂迷因,1
頻率對到的朋友,1
有分屍,1
//web3.nmns.edu.tw/No1/\n\n叫館前一號所(這..名稱跟洗手間好像有點像XD)\n應該是還蠻特別的專場快閃活動！\n看起來200元含四個小時夜間專屬入場，可以兌換一杯飲品balabala,1
搭訕達人~ PUA大師,1
關於台北市長,1
有外國人因為病毒被困在台灣,1
好市多 飛利浦電動牙刷分購,1
性工作者為何不能視為正當職業？,1
#請益 過敏兒的益生菌,1
狄卡的客服及審核機制,1
遊藝場大夜,1
男生坐著上廁所,1
你們會買最新款的apple watch 還是7？,1
特拉斯成新任英相 澤倫斯基盼合作挫敗俄國侵略,1
臉書被封鎖 messager 還搜尋得到名字？,1
想認識很多女生朋友可以很要好,1
某五萬粉絲網紅要追蹤我？,1
我常跑半套店,1
小小貼圖製作心得🐰,1
#回答 很明顯,1
有人知道麥當勞蘋果派盒子上面的數字是什麼意思嗎？,1
記者真的很無腦,1
聯合國人道援助首長警告：索馬利亞饑荒迫在眉睫,1
薪水小偷偷起來,1
有味道的IG帳號（氣炸）,1
動心的日常生活(沒有暈船),1
高鐵上有人看影片開聲音,1
你們都誤會楊丞琳了，吃海鮮真的很奢侈。,1
個人遇到尷尬事件排名！！,1
臺灣的海鮮貴？,1
超商自取怎麼這麼難,1
牠說牠的自我認同是一隻鳥,1
傷病給付 會影響公司嗎？,1
自信vs自傲,1
直系,1
早餐店吐司,1
便利超商的取貨問題,1
台派籲九合一候選人承諾「絕不投降」曹興誠：別投給吃裡扒外政客,1
撿到學生證 (輔大),1
電話推銷自稱是高中生有用嗎？,1
出道幾年才能談戀愛,1
//t.me/yihanlove66,1
問 路易莎店員請進❤️,1
身為驕傲的支那人連自己的命都沒辦法掌控，滯台支那人的理想國度❤️,1
邵庭踢爆「台灣動保水很深」　不忍揭假公益真相：心裡掙扎多年,1
我感覺我大學要被排擠了,1
我抽中啦！！月老眷顧給人還給財,1
大家行動電源是講隨充還是行充,1
讓人心情好的波霸奶茶🥰,1
詢問：美式烤肉爐,1
每日一林襄⋯ 9/6新聞沒有可以報的了嗎,1
大學生開車要載室友嗎,1
商家的評論根本失真了,1
現在還有女生喜歡穿絲襪的嗎,1
咖啡拉花請益🥺,1
鐵口直斷,1
讓可愛的IG貼圖豐富你的限動pt.1,1
快一年過去了 高端是不是被遺忘了,1
轉發個,1
家人確診，感覺下一個就是自己,1
最近開高走低心臟很….,1
一出生就負債25萬,1
好了。放你走,1
開車80分鐘，有辦法從台南到台北？,1
脊椎側彎手術,1
身為非本科老師能談死刑犯嗎？,1
認乾女兒乾兒子的心態,1
國民黨是不是中古世紀的強盜嘲笑諾貝爾獎,1
搭訕達人~ PUA大師,1
//web3.nmns.edu.tw/No1/\n\n叫館前一號所(這..名稱跟洗手間好像有點像XD)\n應該是還蠻特別的專場快閃活動！\n看起來200元含四個小時夜間專屬入場，可以兌換一杯飲品balabala,1
店家沒給發票 過了一陣子還能要到嗎？,1
自由時報9/5的台北市長民調合理嗎？,1
有分屍,1
「已解決」想問這個人物是誰阿，出自哪裡,1
休閒,1
搭保時捷上學 北一女妹開車門擊落騎士,1
聽說帥的美的都這樣聊天？,1
過時的流行用語,1
求個專門用奇怪東西寫字的ig,1
看不出來嗎？,1
大家最長連續工作多久？,1
殭屍X上班X異形 前言-,1
如果台灣房子明天採市價課稅，經濟會發生什麼變化？,1
巧芯本尊帳號cherish18親上八卦爆卦,1
怎樣情況下你才會想婚,1
確診不看醫生不領藥 會自己痊癒嗎,1
欸我吃到黴菌了,1
對方沒追蹤你，把他設摯友他看得到內容嗎,1
9/8coach高雄夢時代週年慶合購約62折,1
頻率對到的朋友,1
超商新收銀機台,1
到底哪間大學的行政是好的？？？,1
dcard 三不五時就回祖國,1
這世界很好 但卻沒有我的位置,1
奉勸各位情侶不要去對方家住,1
想自殺但卻不敢,1
不想給孝親費,1
Solo母胎單身,1
失戀後感覺不到快樂,1
樓上住著一個啃老暴力慣犯該怎麼辦呢？,1
被朋友說藝大都是學店,1
確診了😭😭,1
我的卡通人生 Part V (最終篇),1
雖然懷孕了,1
女生有才華，但長得不好看，還會有男生喜歡嗎？,1
健身房讓我好焦慮,1
感情版的文章都很奇葩,1
退休以後怎麼過,1
社交恐懼症 怎麼工作,1
真的想放棄人生了 好想找包養 怎麼辦,1
可以給我一點鼓勵嗎,1
這是詐騙嗎？,1
覺得自己好沒用,1
明天是自己的,1
不會停車就給我把車抱回家,1
該怎麼走出來,1
扁桃腺切除 花蓮慈濟,1
很猶豫到底要不要問😥,1
如何改善自卑感,1
學歷歷程可不可以廢掉,1
感情變了,1
第一次打工,1
心情,1
你家人很沒家教，你家人別自以為是海龜所以很有文化水準好嗎！,1
上大學的心情,1
強迫症患者,1
被曾經喜歡的老師推下海,1
#詢問 竹竿與禿頭 二選一？,1
男朋友一邊說愛我一邊跟朋友說不想交女友,1
謝謝。,1
眼尾白白的分泌物,1
開學突然明白一個人的好,1
像洩了氣的氣球一樣 即使我很努力在給自己加油打氣了,1
和有女友的男生朋友互相喜歡了,1
我有強迫症,1
😢,1
如何應付小團體中不喜歡的人？,1
當牙助快一個月 被護理長告知有可能被資遣,1
親戚寄來的禮盒被強迫收下..,1
借版發#提問 公司用的圖庫(想問有設計工作經驗者),1
我們家一直被親戚看不起...,1
我就是容易擔心，我怕跟不上大家的進度，難道錯了嗎？我本來體能就不好，膝蓋又受傷，我知道焦慮也沒用⋯可你又不是我，你只會說一個口令一個動作，可我就是做不好，手不夠有力道、踏步不夠大聲，你為我願意嗎？每次做動作壓力無比大，更甚至腦袋空白，你認為簡單的事情，我就是努力也不能看見對方的車尾燈！真是夠了，我也不想跟瘋子一樣天天緊張成這樣，誰願意？,1
可以直接告訴我 我是撿來的嗎？,1
公婆一直叫我小孩打電話給他們,1
Dcard 什麼時候才能出完善的封鎖功能？,1
準備好召喚小學生了,1
心很累欸，停機車遇到機車人，該怎麼勸導他，停好他的機車,1
用「需要賺錢」就可以合理化自己的行爲嗎.............,1
什麼時候變天,1
有債務的大家都是怎麼生活的呢,1
格格不入的靈魂,1
啊～,1
為討水發出悲鳴聲,1
駕照過了,1
關於女生第一次,1
休學,1
在下雨天中分享幸福☔️,1
上下班途中車禍申請理賠問題,1
電擊槍比賈修的薩喀嚕嘎還沒用,1
我怎麼了,1
憂鬱症/廣泛性焦慮/社交恐懼,1
如何調適心情,1
放棄治療,1
我不知道該怎麼治好心累,1
阿嬤今天告別式,1
這算社恐嗎,1
UBer優步小黃和 line taxi 相關問題,1
該如何與進入家裡的小偷應對？,1
自殺情何以堪,1
包養該被罵的是乾爹吧,1
男友跟我借20萬,1
肥宅開爆改JDM把的到妹嗎,1
怎麼會遇到這種人,1
沒朋友,1
已婚男子私下偷約炮是怎樣？,1
想知道今天有哪些大學有新生訓練的,1
我想辦烤肉聚會，免費的,1
現實生活朋友不少 卻沒有人跟我線上聊天,1
我生病了嗎,1
想休學,1
遇到怪叔叔要交往,1
該怎麼適應心態上的轉變,1
因為過往的經驗 不太敢跟別人打交道,1
這世界上弱的人就是罪嗎,1
疫情當前，家人互相不理解,1
不要騙我欸,1
實驗室讓我壓力有點大,1
穿搭,1
這就叫無病呻吟，是嗎？,1
統測作弊考上了藥學系,1
求解答,1
🥺,1
真的是不要那麼容易被拐,1
什麼時後「普」變成貶抑詞了==,1
壓力真的好大⋯,1
請各位男性朋友注意,1
不幫忙付醫藥費會很過分嗎,1
跟妳在一起真的是我卡到陰,1
變瘦就一定會變帥嗎,1
大家覺得我這樣算高敏感人群嗎？,1
怎麼讓家人在公告場合把手機音量調小？,1
做人真的不要鐵齒,1
飛往紐約的途中…,1
壓力大的時候如何把感性放一邊,1
拒絕完都會內疚,1
我認為我的價值不在於我的外表,1
為了跟國高中女生交往而加入教育業…,1
我的第一次給你了,1
口罩！急！！,1
噁男升級 各位騎機車的女生記得注意自身安全,1
確診了😭😭,1
請問大家這樣式被訊息封鎖嗎？,1
該讓男友停止玩weplay嗎？,1
各位都是如何脫單的,1
對不起,1
已讀不回多天 算分手了嗎？,1
好奇男女生的擇偶標準,1
正式告白,1
跟另一半吵架對方都是怎麼處理？,1
男生找女友會很難嗎,1
女友有疙瘩,1
心裡好煎熬 可是找不到解決方法,1
該分手嗎,1
關於Cmb,1
哪裡可以找得到醫生騎?,1
你有很愛很愛過一個人嗎？,1
每個人都在教你怎麼愛\n卻沒人教你怎麼失戀,1
感性和理性要的不一樣,1
32歲過後,1
交友軟體lovernaughty,1
中秋緣分配對活動,1
在愛情的世界裡最大的謊言,1
如何陪伴壓力大的男友,1
抽了月老的籤，想詢問意思,1
一個讓你一溝通就很無力的男友,1
好難過，好想放下所有離開這世界,1
前女友的味道揮之不去,1
與大15歲的大叔是否該異地戀,1
美股投資,1
可以接受男友追蹤裸露的女生嗎,1
分手後的留言，給最漂亮可愛的妳。,1
苗栗沙漠,1
與曖昧對象分崩離析 該怎麼解,1
考慮分手了,1
女友叫別的男生幫買衛生棉，會很怪嗎…？,1
交優秀男友 被媽媽說勢利,1
Omi女生是不是都很婊🙄,1
想念前任,1
被搭訕能增加自信嗎,1
我前女友算韓劇癌幾期？,1
過了半年才想通,1
突然被曖昧對象親,1
第一次玩柴犬⋯⋯,1
如何愛自己,1
三年來累積的委屈爆發,1
如何維繫一段關係,1
大便完用蓮蓬頭洗屁股真的很噁嗎？,1
男友不喜歡講錢😔,1
想挽回前男友,1
有沒有人真的是因為搭訕而發展成男女朋友的？,1
過了好久 心中仍然沒辦法原諒,1
這樣到底要怎麼解決？,1
失戀學學滅堂之牙,1
分手後的前任,1
#求救SOS 與過世男友的IG訊息不見,1
前任可以在小帳當朋友嗎,1
月老爺爺不讓我抽籤，卻跟我說她是我的正緣,1
#問 求之前有一篇咖啡店找到女友的文章！,1
雖然他有女友了，但我們⋯⋯,1
我現在心情很複雜,1
受傷後領了很多錢但卻不開心,1
其實一個男人揾得Ptgf，係咪已經唔愛自己另一半？,1
這算什麼？,1
四面佛求復合還願時間,1
男生說有事要說，結果已讀到現在,1
分開了還會幫前任慶生嗎？,1
挽回的路上,1
遇過最瞎的分手理由是什麼呢？,1
不知他是怎樣想的,1
認真工作 女友家人卻…,1
怎麼解鎖另一半的性癖,1
關於男友在公司暈船,1
三年多的感情 一夕之間被摧毀,1
關於男友不上進這件事情,1
［還願文］長春四面佛超靈驗,1
有機會嗎？,1
男友會因為塞車心情不好,1
去拜了樂成宮 有人可以解籤嗎？qq,1
我的前任是垃圾中的戰鬥機。（文超長,1
就想抒發一下…,1
謝謝妳…張小姐,1
交友軟體帶給普妹自信,1
我想買車女友卻要求我有房,1
請各位男性朋友注意,1
要不要跟這個女生說清楚,1
男友朋友的女友行為舉止快讓我傻眼,1
希望妳可以幸福,1
求解暈,1
請問要怎麼了解女生 拜託,1
10年後還是愛嗎,1
已婚男和單身女聊天,1
一個渣女的自白,1
復合的過程,1
年紀身分差距真的無法解決嗎,1
男生女生都不簡單（錯版重發）,1
你的男友是寄生蟲,1
曖昧對象的改變,1
#問 熱戀期是什麼,1
愛別人比愛自己來得多,1
遠距離,1
暖暖男友幫忙洗妹妹（微西斯）,1
身為國考生的陪伴者 我只能這樣ㄌ,1
開車80分鐘，有辦法從台南到台北？,1
記者真的很無腦,1
性工作者為何不能視為正當職業？,1
年輕人 YT已成文字獄,1
這個人又回來了,1
家境不好人設破解說(歡迎琳粉來打臉我),1
遇到限女的男房東請小心,1
有推薦日常保養的保健食品嗎？,1
台大版跟做愛有什麼關聯嗎,1
都市人是不是都比較怕蟲,1
路上發…？,1
！想問大家心目中推薦的電影,1
在此呼籲 平權興起,1
換了兩副鏡片……是不是要再換？,1
分享違法行業的心得？？,1
男生對於包養的看法,1
北部人比較愛吃連鎖店？,1
包養真的好嗎？,1
有人知道麥當勞蘋果派盒子上面的數字是什麼意思嗎？,1
人們生活越來越難,1
小三暑假作業（已解決）,1
包乙己,1
#詢問 可以簡單上手的樂器,1
避孕啊...,1
隨意分享 全家×再睡五分鐘棉被拿鐵：清早就可以喝到厚厚奶蓋山！？,1
蛀牙抽神經會痛嗎,1
請問IG黑人問號Gif叫什麼？,1
今年是不是比2020爛⋯,1
Siri 超廢,1
想包養高品質女生卻找不到,1
南藝宿舍入住程序,1
+9妹是不是都喜歡特例獨行,1
車禍後的不同反應😢,1
鳳梨酥真的有那麼好吃嗎,1
請教姐姐妹妹們的擇偶條件,1
哪裡有賣醃好的肉,1
發薪了,1
麥當勞蕃茄醬改成韓製了！？,1
女生喜歡什麼樣的禮物,1
粉絲與藝人之間的關係,1
吉野反詐騙,1
#文大學生證遺失,1
一針見血,1
以道德批評性工作者反而是道德淪喪、不切實際,1
其實男生看久了自己也會有好奇心,1
還有哪邊可以烤肉,1
兩堂課兩萬六,1
大學畢業要待在台北還是回高雄？,1
#抽獎送吐司毛毛蟲LINE貼圖,1
9/10號wave有包 有人要來嗎,1
發表一下您的想法\n每當下午課時都會同時想吃可麗餅跟雞蛋糕\n都蠻難抉擇的如果是你你會選那個留言一下吧！,1
雙胞胎的爸爸竟然不是同一人!!!! 是真的!!!,1
鄰居管家婆,1
三人以上坐Uber前座,1
被教英文的怪人搭訕,1
突然知道好朋友有一個兒子,1
賣場百貨樓管工作,1
迷惘的高三生,1
如何清潔襪子前端的腳皮屑,1
感染新冠😷,1
確診後遺症,1
回憶當初幫同事追女友😅,1
請益 辦信用卡,1
用環保杯是不是更不環保？,1
身高170以上褲子穿多長,1
Ptt vs. Dcard,1
在超商買高鐵票要退票,1
質詢是不是都搞錯重點了啊,1
學生證真的是很好用的東西QQ,1
有沒有推薦的小說🥰,1
Tinder聊天對象突然消失,1
徵人廣告換種方式就沒人看得出來？,1
愛吃原味的人,1
二戰英國,1
很有錢的普通男性？,1
巴西獨立200年 工業化程度低、經濟難自主,1
揪管理學院轉學考一起讀書,1
學生證遺失,1
地圖無法使用了🥲,1
耳朵進水看醫生被收300塊,1
9/7 台中ALTA 有人一起嗎？,1
大家如何準備烤肉的食材？,1
桌布電池小插圖,1
笑死!有人吃姑婆芋住院,1
 陽台的麻雀🐦,1
他不相信有鳳凰酥🤣,1
#閒聊 出國會帶哪些保健品？,1
跟男友身高差⋯～,1
女權團體怎不出來阻止包養風氣,1
花蓮社群真的很不友善！,1
【經驗分享】北京賽車pk10-高獲利2大進階玩法,1
笑死!綠共大頭目說自己是中國人,1
台北哪裡有賣布偶衣服,1
【經驗分享】北京賽車pk10-3個實戰功略,1
我朋友在做一份問卷調查，有住在萬華區的朋友，請你們一起幫忙做一下這份問卷，不住在萬華區的朋友也可以幫忙做一下喔～～～～,1
台灣走在路上還要戴口罩嗎,1
如果紅線在家裡不見,1
不知道硼砂女孩的後續如何,1
一場意外 毀了一生,1
昔有中共公佈台獨名單，今有巧芯公開競辦名單,1
家人的百日你們一定出席嗎,1
男生不會一個人逛街？！,1
#求助 可以像ig半透明色塊的方法,1
#免費精品小禮物🎁,1
（新聞分享）一公尺的蚯蚓,1
政大選研中心民調：同意18歲公民權只有42.4%,1
呃…混珠？,1
日本男子出租自己為業 每次預約賺進逾2000元,1
大家是公車派還是捷運派,1
頭髮最長留到多長？,1
【經驗分享】北京賽車pk10之6個快速上手技巧,1
確診聲音什麼時候恢復⋯,1
【經驗分享】3分鐘了解北京賽車pk10,1
有人知道這個是誰嗎,1
這是台灣人特別的信仰，還是有什麼含義嗎？,1
包養真的好嗎？,1
猜猜看下列何者是海鮮,1
我剛剛在看蠢死的杏林醫院，我就好奇，酒精真的可以淋身上就自焚的嗎？,1
確診調查,1
問！駕訓班 「行車前檢查口訣」順序,1
美國南加大球賽是什麼樣的體驗？,1
過馬路順序=等公車排隊順序？趕個車卻被陌生人罵+翻白眼,1
怎麼讓家人在公告場合把手機音量調小？,1
